STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;DAPR;MDPR;PRCP;SNOW;SNWD;TAVG;TMAX;TMIN;TOBS
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;12/01/2017;;;0.23;;;;56;30;35
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;13/01/2017;;;0.28;;;;36;;19
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;14/01/2017;;;0.00;;;;28;;20
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;15/01/2017;;;0.00;;;;33;;16
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;16/01/2017;;;0.00;;;;34;;26
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;17/01/2017;;;0.57;;;;35;26;35
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;18/01/2017;;;0.00;;;;49;;38
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;19/01/2017;;;0.00;;;;42;;34
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;20/01/2017;;;0.10;;;;41;;35
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;21/01/2017;;;0.03;0.0;;;40;35;40
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;22/01/2017;;;0.01;0.0;;;60;40;42
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;23/01/2017;;;0.00;0.0;;;54;;41
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;24/01/2017;;;0.17;0.0;;;45;40;40
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;25/01/2017;;;0.02;0.0;;;45;35;35
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;26/01/2017;;;0.01;0.0;;;47;35;35
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;27/01/2017;;;0.00;0.0;;;40;29;31
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;28/01/2017;;;;;;;32;28;29
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;29/01/2017;;;0.05;0.0;0.0;;29;25;26
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;30/01/2017;;;0.04;0.0;0.0;;30;;19
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;31/01/2017;;;0.25;3.3;3.0;;28;;28
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;01/02/2017;;;0.05;0.5;4.0;;37;;29
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;02/02/2017;;;0.00;0.0;3.0;;40;;17
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;03/02/2017;;;0.00;0.0;2.0;;28;;11
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;04/02/2017;;;0.00;0.0;2.0;;26;7;7
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;05/02/2017;;;0.00;0.0;2.0;;31;7;30
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;06/02/2017;;;0.00;0.0;1.0;;40;20;20
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;07/02/2017;;;0.08;0.0;0.0;;45;20;36
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;08/02/2017;;;1.00;0.0;0.0;;53;33;33
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;09/02/2017;;;0.01;0.0;0.0;;33;19;19
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;10/02/2017;;;0.00;0.0;0.0;;25;19;20
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;11/02/2017;;;0.00;0.0;0.0;;34;;34
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;13/02/2017;;;0.00;;;;44;;25
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;14/02/2017;;;0.00;0.0;0.0;;45;25;31
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;15/02/2017;;;0.01;0.0;0.0;;50;30;30
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;16/02/2017;;;0.00;0.0;0.0;;30;25;25
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;17/02/2017;;;0.00;0.0;0.0;;35;25;27
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;18/02/2017;;;0.00;0.0;0.0;;50;25;42
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;19/02/2017;;;0.00;0.0;0.0;;68;31;41
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;20/02/2017;;;0.00;0.0;0.0;;67;29;34
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;21/02/2017;;;0.00;0.0;0.0;;57;30;37
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;22/02/2017;;;0.00;0.0;0.0;;61;36;41
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;23/02/2017;;;0.00;0.0;0.0;;63;38;52
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;24/02/2017;;;0.00;0.0;0.0;;68;38;43
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;25/02/2017;;;0.43;0.0;0.0;;68;35;40
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;26/02/2017;;;0.00;0.0;0.0;;40;20;23
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;27/02/2017;;;0.00;0.0;0.0;;43;;28
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;28/02/2017;;;0.08;0.0;0.0;;43;;28
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;01/03/2017;;;1.30;0.0;0.0;;58;28;53
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;02/03/2017;;;0.02;0.0;0.0;;56;23;25
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;03/03/2017;;;0.00;0.0;0.0;;35;18;19
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;04/03/2017;;;0.00;0.0;0.0;;31;13;17
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;05/03/2017;;;0.00;0.0;0.0;;34;12;28
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;06/03/2017;;;0.00;0.0;0.0;;49;28;49
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;07/03/2017;;;0.32;0.0;0.0;;58;49;56
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;08/03/2017;;;0.00;0.0;0.0;;58;39;41
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;09/03/2017;;;0.00;0.0;0.0;;55;32;35
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;10/03/2017;;;0.01;0.0;0.0;;44;25;27
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;11/03/2017;;;0.00;0.0;0.0;;32;11;14
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;13/03/2017;;;0.05;0.7;0.0;;33;12;20
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;15/03/2017;;;0.00;0.0;2.0;;28;7;15
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;16/03/2017;;;0.00;0.0;0.0;;33;5;18
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;17/03/2017;;;0.00;0.0;0.0;;41;18;24
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;18/03/2017;;;0.23;0.0;0.0;;35;24;35
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;19/03/2017;;;0.00;0.0;0.0;;41;32;35
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;20/03/2017;;;0.13;0.0;0.0;;41;34;36
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;21/03/2017;;;0.23;0.0;0.0;;45;33;36
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;22/03/2017;;;0.00;0.0;0.0;;57;18;21
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;23/03/2017;;;0.00;0.0;0.0;;40;19;21
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;24/03/2017;;;0.74;0.0;0.0;;46;21;44
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;25/03/2017;;;0.00;0.0;0.0;;77;42;45
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;26/03/2017;;;0.00;0.0;0.0;;46;39;40
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;27/03/2017;;;0.25;0.0;0.0;;50;38;48
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;28/03/2017;;;0.00;0.0;0.0;;63;42;42
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;29/03/2017;;;0.00;0.0;0.0;;50;28;28
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;30/03/2017;;;0.21;0.0;0.0;;58;28;36
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;31/03/2017;;;1.35;0.0;0.0;;40;35;38
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;01/04/2017;;;0.02;0.0;0.0;;43;35;38
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;02/04/2017;;;0.00;0.0;0.0;;59;28;34
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;03/04/2017;;;0.00;0.0;0.0;;60;34;49
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;04/04/2017;;;0.30;0.0;0.0;;56;46;50
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;05/04/2017;;;0.00;0.0;0.0;;50;38;40
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;06/04/2017;;;1.00;0.0;0.0;;50;36;38
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;07/04/2017;;;0.40;0.0;0.0;;40;30;33
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;08/04/2017;;;0.00;0.0;0.0;;52;26;28
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;10/04/2017;;;0.00;0.0;0.0;;77;41;58
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;11/04/2017;;;0.44;0.0;0.0;;77;49;54
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;12/04/2017;;;0.00;0.0;0.0;;65;42;42
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;14/04/2017;;;0.00;0.0;0.0;;57;43;46
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;15/04/2017;;;0.08;0.0;0.0;;66;46;50
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;16/04/2017;;;0.00;0.0;0.0;;84;50;64
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;17/04/2017;;;0.00;0.0;0.0;;74;40;46
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;18/04/2017;;;0.00;0.0;0.0;;71;40;43
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;19/04/2017;;;0.00;0.0;0.0;;69;38;56
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;20/04/2017;;;0.82;0.0;0.0;;77;46;50
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;21/04/2017;;;0.50;0.0;0.0;;68;46;50
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;22/04/2017;;;0.00;0.0;0.0;;50;35;40
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;23/04/2017;;;0.00;0.0;0.0;;63;32;35
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;24/04/2017;;;0.00;0.0;0.0;;72;32;45
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;25/04/2017;;;0.00;0.0;0.0;;73;45;51
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;26/04/2017;;;0.00;0.0;0.0;;75;50;57
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;27/04/2017;;;0.09;0.0;0.0;;85;56;62
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;28/04/2017;;;0.04;0.0;0.0;;72;42;45
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;29/04/2017;;;0.04;0.0;0.0;;65;45;55
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;30/04/2017;;;0.45;0.0;0.0;;55;38;45
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;01/05/2017;;;0.21;0.0;0.0;;63;42;62
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;02/05/2017;;;0.02;0.0;0.0;;67;37;44
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;03/05/2017;;;0.00;0.0;0.0;;51;40;43
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;04/05/2017;;;0.11;0.0;0.0;;62;42;46
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;05/05/2017;;;0.98;0.0;0.0;;47;40;44
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;06/05/2017;;;0.66;0.0;0.0;;50;38;41
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;07/05/2017;;;0.00;0.0;0.0;;60;38;40
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;08/05/2017;;;0.00;0.0;0.0;;57;30;38
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;09/05/2017;;;0.00;0.0;0.0;;59;30;40
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;10/05/2017;;;0.00;0.0;0.0;;65;36;51
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;11/05/2017;;;0.13;0.0;0.0;;68;46;49
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;12/05/2017;;;0.00;0.0;0.0;;67;46;49
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;13/05/2017;;;0.00;0.0;0.0;;70;47;59
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;14/05/2017;;;0.00;0.0;0.0;;76;54;56
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;15/05/2017;;;0.00;0.0;0.0;;72;38;54
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;16/05/2017;;;0.08;0.0;0.0;;74;49;55
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;17/05/2017;;;0.00;0.0;0.0;;88;54;70
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;18/05/2017;;;0.00;0.0;0.0;;88;;74
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;20/05/2017;;;0.04;0.0;0.0;;57;48;51
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;21/05/2017;;;0.87;0.0;0.0;;68;51;57
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;22/05/2017;;;0.53;0.0;0.0;;75;47;49
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;23/05/2017;;;0.00;0.0;0.0;;72;49;56
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;24/05/2017;;;0.04;0.0;0.0;;76;53;55
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;25/05/2017;;;0.46;0.0;0.0;;70;55;57
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;26/05/2017;;;0.05;0.0;0.0;;64;55;55
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;27/05/2017;;;0.02;0.0;0.0;;72;55;59
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;28/05/2017;;;0.00;0.0;0.0;;76;54;58
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;29/05/2017;;;0.38;0.0;0.0;;79;51;58
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;30/05/2017;;;0.01;0.0;0.0;;80;48;60
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;31/05/2017;;;0.01;0.0;0.0;;73;57;60
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;01/06/2017;;;0.00;0.0;0.0;;74;55;58
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;02/06/2017;;;0.00;0.0;0.0;;77;45;55
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;03/06/2017;;;0.00;0.0;0.0;;82;48;54
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;04/06/2017;;;0.00;0.0;0.0;;82;54;66
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;05/06/2017;;;0.00;0.0;0.0;;88;58;65
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;06/06/2017;;;0.00;0.0;0.0;;72;48;60
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;07/06/2017;;;0.00;0.0;0.0;;72;49;56
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;08/06/2017;;;0.00;0.0;0.0;;78;50;54
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;09/06/2017;;;0.00;0.0;0.0;;80;49;59
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;10/06/2017;;;0.05;0.0;0.0;;83;57;62
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;11/06/2017;;;;0.0;0.0;;87;62;67
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;12/06/2017;;;0.00;0.0;0.0;;90;;74
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;13/06/2017;;;0.00;0.0;0.0;;93;65;78
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;14/06/2017;;;0.00;0.0;0.0;;92;68;71
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;15/06/2017;;;0.15;0.0;0.0;;85;67;70
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;16/06/2017;;;0.00;0.0;0.0;;88;56;74
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;19/06/2017;;;0.00;0.0;0.0;;86;39;62
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;20/06/2017;;;0.13;0.0;0.0;;80;48;50
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;21/06/2017;;;0.05;0.0;0.0;;78;50;56
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;22/06/2017;;;0.17;0.0;0.0;;80;55;60
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;23/06/2017;;;0.62;0.0;0.0;;88;60;72
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;24/06/2017;;;0.01;0.0;0.0;;81;58;62
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;25/06/2017;;;0.00;0.0;0.0;;78;50;57
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;27/06/2017;;;0.00;0.0;0.0;;72;46;59
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;29/06/2017;;;0.01;0.0;0.0;;79;54;61
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;30/06/2017;;;0.25;0.0;0.0;;90;61;66
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;01/07/2017;;;0.32;0.0;0.0;;85;64;66
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;02/07/2017;;;0.00;0.0;0.0;;84;58;64
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;03/07/2017;;;0.65;0.0;0.0;;85;60;62
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;04/07/2017;;;0.01;0.0;0.0;;82;55;65
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;05/07/2017;;;0.00;0.0;0.0;;84;52;63
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;06/07/2017;;;0.00;0.0;0.0;;85;54;65
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;07/07/2017;;;0.20;0.0;0.0;;86;60;69
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;08/07/2017;;;0.14;0.0;0.0;;82;58;63
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;09/07/2017;;;0.00;0.0;0.0;;78;51;61
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;10/07/2017;;;0.00;0.0;0.0;;83;55;67
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;11/07/2017;;;1.26;0.0;0.0;;76;61;71
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;12/07/2017;;;0.00;0.0;0.0;;88;67;69
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;13/07/2017;;;0.20;0.0;0.0;;84;67;74
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;14/07/2017;;;0.00;0.0;0.0;;83;63;69
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;15/07/2017;;;0.00;0.0;0.0;;82;54;62
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;16/07/2017;;;0.00;0.0;0.0;;82;57;62
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;17/07/2017;;;0.00;0.0;0.0;;80;53;57
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;18/07/2017;;;0.00;0.0;0.0;;83;55;59
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;19/07/2017;;;0.00;0.0;0.0;;89;59;66
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;20/07/2017;;;0.00;0.0;0.0;;90;65;76
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;21/07/2017;;;0.00;0.0;0.0;;88;65;69
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;22/07/2017;;;0.02;0.0;0.0;;90;69;73
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;23/07/2017;;;0.09;0.0;0.0;;88;63;68
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;24/07/2017;;;;0.0;0.0;;;;
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;25/07/2017;;;0.00;0.0;0.0;;78;47;52
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;26/07/2017;;;0.00;0.0;0.0;;83;52;58
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;27/07/2017;;;0.00;0.0;0.0;;80;57;64
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;28/07/2017;;;0.00;0.0;0.0;;88;60;65
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;29/07/2017;;;;0.0;0.0;;;;
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;30/07/2017;;;;0.0;0.0;;;;
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;31/07/2017;;;0.00;0.0;0.0;;82;54;60
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;01/08/2017;;;0.00;0.0;0.0;;86;56;62
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;02/08/2017;;;;0.0;0.0;;;;
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;03/08/2017;;;0.00;0.0;0.0;;86;57;62
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;04/08/2017;;;0.04;0.0;0.0;;87;60;63
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;05/08/2017;;;0.01;0.0;0.0;;73;49;56
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;06/08/2017;;;0.00;0.0;0.0;;78;51;58
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;07/08/2017;;;0.00;0.0;0.0;;79;57;60
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;08/08/2017;;;0.00;0.0;0.0;;80;46;56
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;09/08/2017;;;0.00;0.0;0.0;;82;49;56
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;10/08/2017;;;0.00;0.0;0.0;;82;50;61
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;11/08/2017;;;0.00;0.0;0.0;;81;55;64
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;12/08/2017;;;;0.0;0.0;;;;
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;13/08/2017;;;;0.0;0.0;;;;
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;14/08/2017;;;0.00;0.0;0.0;;81;51;56
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;15/08/2017;;;0.00;0.0;0.0;;82;51;60
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;16/08/2017;;;0.20;0.0;0.0;;85;56;65
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;17/08/2017;;;0.28;0.0;0.0;;85;64;66
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;18/08/2017;;;0.56;0.0;0.0;;85;61;68
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;19/08/2017;;;0.00;0.0;0.0;;80;55;61
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;20/08/2017;;;0.00;0.0;0.0;;81;52;56
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;21/08/2017;;;0.00;0.0;0.0;;85;56;65
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;22/08/2017;;;;0.0;0.0;;;;
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;23/08/2017;;;0.01;0.0;0.0;;81;50;55
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;24/08/2017;;;0.00;0.0;0.0;;80;45;49
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;25/08/2017;;;0.00;0.0;0.0;;;42;45
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;26/08/2017;;;0.00;0.0;0.0;;77;41;43
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;27/08/2017;;;0.00;0.0;0.0;;75;43;46
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;28/08/2017;;;;0.0;0.0;;72;46;58
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;29/08/2017;;;1.01;0.0;0.0;;68;56;60
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;30/08/2017;;;0.21;0.0;0.0;;65;53;54
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;31/08/2017;;;0.00;0.0;0.0;;76;54;58
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;01/09/2017;;;;0.0;0.0;;;;
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;02/09/2017;;;0.00;0.0;0.0;;68;44;53
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;03/09/2017;;;0.00;0.0;0.0;;70;50;54
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;04/09/2017;;;0.01;0.0;0.0;;78;47;58
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;05/09/2017;;;0.42;0.0;0.0;;82;49;52
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;06/09/2017;;;0.00;0.0;0.0;;70;39;41
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;07/09/2017;;;0.00;0.0;0.0;;64;40;42
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;08/09/2017;;;0.13;0.0;0.0;;64;42;50
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;09/09/2017;;;0.00;0.0;0.0;;68;40;40
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;10/09/2017;;;0.00;0.0;0.0;;;;
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;11/09/2017;;;0.00;0.0;0.0;;69;;44
USC00207308;SALINE WWTP, MI US;421.611;-837.819;228.6;12/09/2017;;;0.00;0.0;0.0;;75;36;48
